index,japan_date,target_nikkei_open_to_close,us_date,feature_sp500_open_to_close
1070,2014-05-19,-0.008750787534248627,2014-05-16,0.0035646001497313673
1071,2014-05-20,-0.0009369515546069351,2014-05-19,0.004486652734990715
1072,2014-05-21,0.00518693381180535,2014-05-20,-0.006393005813053909
1073,2014-05-22,0.010537553723470205,2014-05-21,0.007841643131832665
1074,2014-05-23,0.0035438178823479216,2014-05-22,0.0022773391245387575
1075,2014-05-26,0.0006797912736964395,2014-05-23,0.0038081693598297495
1076,2014-05-27,0.003202889970478573,2014-05-23,0.0038081693598297495
1077,2014-05-28,0.0016399688074559826,2014-05-27,0.005205032761779416
1078,2014-05-29,0.006587306449415298,2014-05-28,-0.0010409150755815721
1079,2014-05-30,-0.005118439822360821,2014-05-29,0.004935650492744026
1080,2014-06-02,0.010719678671333943,2014-05-30,0.0016872049640008768
1081,2014-06-03,-0.003631114962957205,2014-06-02,0.0005717515158141229
1082,2014-06-04,3.648966091707173e-05,2014-06-03,0.0006084250588858087
1083,2014-06-05,-0.0021981491528560992,2014-06-04,0.0025063940502134674
1084,2014-06-06,-0.004063067665758369,2014-06-05,0.006191245766353104
1085,2014-06-09,-0.005282026779388271,2014-06-06,0.003619167478987606
1086,2014-06-10,-0.008984387252823356,2014-06-09,0.0011801355909528688
1087,2014-06-11,0.004623332363072663,2014-06-10,0.00023076655868981
1088,2014-06-12,0.0021000914856397213,2014-06-11,-0.002811154620455003
1089,2014-06-13,0.017992703464702053,2014-06-12,-0.006812972650684257
1090,2014-06-16,-0.007729124527660836,2014-06-13,0.00277604372074447
1091,2014-06-17,0.000867439728569952,2014-06-16,0.0015195383228070458
1092,2014-06-18,0.007056024976241249,2014-06-17,0.002498498185124598
1093,2014-06-19,0.014584243598858126,2014-06-18,0.007335038910843306
1094,2014-06-20,-0.0006627573477753224,2014-06-19,0.001011484275223573
1095,2014-06-23,-0.0032549402810228,2014-06-20,0.0012344329136613208
1096,2014-06-24,0.004950180345413502,2014-06-23,-0.00015795783160210686
1097,2014-06-25,-0.0020023142961218543,2014-06-24,-0.006111199668401679
1098,2014-06-26,-0.0007597617335188822,2014-06-25,0.005263513860482183
1099,2014-06-27,-0.012801857332047195,2014-06-26,-0.0013623437669237903
1100,2014-06-30,0.00017476979892849798,2014-06-27,0.0022487949319134337
1101,2014-07-01,0.0096550741828767,2014-06-30,-0.00028562904879803064
1102,2014-07-02,-0.0023536414219591517,2014-07-01,0.0056209362566157495
1103,2014-07-03,-0.005639642895374775,2014-07-02,0.0007906178611456482
1104,2014-07-04,-0.0034369891727716873,2014-07-03,0.004838318369441819
1105,2014-07-07,-0.003502111568199573,2014-07-03,0.004838318369441819
1106,2014-07-08,0.0006626010460213383,2014-07-07,-0.003311097754315151
1107,2014-07-09,0.007129642912416356,2014-07-08,-0.0064157649132795536
1108,2014-07-10,-0.0066476096840616394,2014-07-09,0.003933632163648726
1109,2014-07-11,0.004068851498203907,2014-07-10,-0.0010118577035845844
1110,2014-07-14,0.006424072022801486,2014-07-11,0.000920731174937961
1111,2014-07-15,0.002652685223675677,2014-07-14,0.003675383168455504
1112,2014-07-16,0.0006271868303855399,2014-07-15,-0.0020633349945948787
1113,2014-07-17,-0.0034111907292709853,2014-07-16,0.002641217784100869
1114,2014-07-18,0.002743486432005504,2014-07-17,-0.010925624388338218
1115,2014-07-22,0.003063484907045888,2014-07-21,-0.0016692795083621537
1116,2014-07-23,-0.002511888048606137,2014-07-22,0.003988563149057489
1117,2014-07-24,-0.004290498309432622,2014-07-23,0.0008512801574989126
1118,2014-07-25,0.007522271952727255,2014-07-24,-4.525284458956058e-05
1119,2014-07-28,0.006639012869852801,2014-07-25,-0.0031542929772417905
1120,2014-07-29,0.003423128311000889,2014-07-28,0.0003336454844875547
1121,2014-07-30,0.0018787877082449,2014-07-29,-0.005090871338239045
1122,2014-07-31,-0.007119577102123076,2014-07-30,-0.0015913231286069918
1123,2014-08-01,0.000745916425503923,2014-07-31,-0.017540719972205965
1124,2014-08-04,-9.71851519770972e-06,2014-08-01,-0.0024095887119943704
1125,2014-08-05,-0.012030831848408918,2014-08-04,0.006420568222346823
1126,2014-08-06,-0.006566838855668444,2014-08-05,-0.008330151299634658
1127,2014-08-07,0.006186149972819743,2014-08-06,0.0015386045469247822
1128,2014-08-08,-0.018943538066781396,2014-08-07,-0.006999413843128632
1129,2014-08-11,0.007181153601306001,2014-08-08,0.011118376478561398
1130,2014-08-12,-0.0002255825413151058,2014-08-11,0.0018050770586071074
1131,2014-08-13,0.006741115447006063,2014-08-12,-0.0010228598454989912
1132,2014-08-14,0.0019752472732930126,2014-08-13,0.005744986183842782
1133,2014-08-15,7.765498768796952e-05,2014-08-14,0.003989924769245201
1134,2014-08-18,0.0002676247266377718,2014-08-15,-0.0019449665025930152
1135,2014-08-19,-0.00013916638073940835,2014-08-18,0.006832249935095902
1136,2014-08-20,-0.0020327802607104095,2014-08-19,0.0044963047173236514
1137,2014-08-21,0.0035554565710522734,2014-08-20,0.0030548705590902614
1138,2014-08-22,-0.005049245967722049,2014-08-21,0.002793433213961416
1139,2014-08-25,0.0002447438872836827,2014-08-22,-0.002107774376861604
1140,2014-08-26,-0.005664443501990135,2014-08-25,0.003102841606454021
1141,2014-08-27,-0.0013974335208400968,2014-08-26,0.0007155313172757527
1142,2014-08-28,-0.0014474092213850875,2014-08-27,-0.00020996527793037956
1143,2014-08-29,4.602998356406651e-05,2014-08-28,-0.0003404660491912459
1144,2014-09-01,0.0014241572146220793,2014-08-29,0.0024619300285340096
1145,2014-09-02,0.009123444527206814,2014-08-29,0.0024619300285340096
1146,2014-09-03,-0.0043955787180230965,2014-09-02,-0.0008931409781888222
1147,2014-09-04,-0.001619621395073656,2014-09-03,-0.001422448760132422
1148,2014-09-05,-0.007849223669822991,2014-09-04,-0.002008332763638987
1149,2014-09-08,-0.0008283129956978552,2014-09-05,0.004859840309058949
1150,2014-09-09,-0.002954574118450015,2014-09-08,-0.0028049466460480232
1151,2014-09-10,0.006388765692036946,2014-09-09,-0.006142777477458838
1152,2014-09-11,0.001781386506450655,2014-09-10,0.0036611700310422712
1153,2014-09-12,0.003981733747252969,2014-09-11,0.0023082397783531494
1154,2014-09-16,0.000973241390834545,2014-09-15,-0.0009617299460836781
1155,2014-09-17,-0.003729615491020577,2014-09-16,0.008602688437913564
1156,2014-09-18,0.0019393661116064997,2014-09-17,0.001135346073876109
1157,2014-09-19,0.008853382345546557,2014-09-18,0.004138666788874978
1158,2014-09-22,-0.00463474545787923,2014-09-19,-0.0011625772984418248
1159,2014-09-24,0.003842811218685238,2014-09-23,-0.005023138338633881
1160,2014-09-25,0.002875523437555705,2014-09-24,0.007542873771327896
1161,2014-09-26,0.008820897288167151,2014-09-25,-0.015685997685497166
1162,2014-09-29,-0.001737595470776232,2014-09-26,0.008457855748899457
1163,2014-09-30,-0.004873042582716813,2014-09-29,-0.0005861220703149428
1164,2014-10-01,-0.005635160619920199,2014-09-30,-0.0029925649915312214
1165,2014-10-02,-0.014671722159641187,2014-10-01,-0.012823067391304899
1166,2014-10-03,0.005902093116271656,2014-10-02,0.00017477780602903614
1167,2014-10-06,0.0005458864675433883,2014-10-03,0.01015339370595858
1168,2014-10-07,-0.0036196722863770514,2014-10-06,-0.0026345366017607175
1169,2014-10-08,0.0013728031481547998,2014-10-07,-0.013891441921519476
1170,2014-10-09,-0.012919694851508123,2014-10-08,0.017225060049725016
1171,2014-10-10,0.0005015354814641437,2014-10-09,-0.020059202561411915
1172,2014-10-14,-0.006674284660328711,2014-10-13,-0.016220205065823445
1173,2014-10-15,0.0042485405319876435,2014-10-14,0.000314294753592792
1174,2014-10-16,-0.004510607972674219,2014-10-15,-0.00623742817741324
1175,2014-10-17,-0.017829469848130497,2014-10-16,0.003669311550912324
1176,2014-10-20,0.019455828170578116,2014-10-17,0.011716369790218062
1177,2014-10-21,-0.02057583842726518,2014-10-20,0.009752768159045022
1178,2014-10-22,0.010478594635390248,2014-10-21,0.01670700663696345
1179,2014-10-23,0.0029932652179591734,2014-10-22,-0.007304448807549324
1180,2014-10-24,-0.004084182172015338,2014-10-23,0.010253610297949578
1181,2014-10-27,-0.001010144362397214,2014-10-24,0.006656106283532193
1182,2014-10-28,-0.002172069804987964,2014-10-27,-0.0006826216601940605
1183,2014-10-29,0.00722171311250297,2014-10-28,0.010645897962335615
1184,2014-10-30,0.003956028295611258,2014-10-29,-0.0004991656363296793
1185,2014-10-31,0.037719848875864104,2014-10-30,0.007658555615071672
1186,2014-11-04,0.007746504437437629,2014-11-03,-0.00019814704688314588
1187,2014-11-05,0.009048369558577463,2014-11-04,-0.001840492357896406
1188,2014-11-06,-0.011826929751931226,2014-11-05,0.004108543716324853
1189,2014-11-07,-0.0031686594631652465,2014-11-06,0.003894572340626956
1190,2014-11-10,0.0013282854523548604,2014-11-07,-0.00021646824845056312
1191,2014-11-11,0.01509346975441872,2014-11-10,0.003075772250118458
1192,2014-11-12,-0.003249752054570787,2014-11-11,0.0007261812258465561
1193,2014-11-13,0.011679214896463508,2014-11-12,0.00024536866642121957
1194,2014-11-14,-0.0016956661132982997,2014-11-13,5.884392460120402e-05
1195,2014-11-17,-0.023449234639212446,2014-11-14,3.919914061123464e-05
1196,2014-11-18,0.009030318772877521,2014-11-17,0.0014864946442834093
1197,2014-11-19,-0.005496942005110306,2014-11-18,0.005055189596816501
1198,2014-11-20,-0.006136947606554477,2014-11-19,-0.001189542264279586
1199,2014-11-21,0.00415308471847653,2014-11-20,0.003362874913475755
1200,2014-11-25,-0.004732397700523028,2014-11-24,0.0021015479409121074
1201,2014-11-26,0.002052653627872658,2014-11-25,-0.0015070759094995
1202,2014-11-27,-0.0035810790760795186,2014-11-26,0.002645872232654334
1203,2014-11-28,0.006902442194679503,2014-11-26,0.002645872232654334
1204,2014-12-01,0.006580792245573619,2014-11-28,-0.0034798728545559765
1205,2014-12-02,0.010420429341889248,2014-12-01,-0.005973573040506719
1206,2014-12-03,-0.002910210750426856,2014-12-02,0.006222716845283305
1207,2014-12-04,0.0002964326072372181,2014-12-03,0.0033278324097882894
1208,2014-12-05,0.005532512704132131,2014-12-04,-0.000829445223001879
1209,2014-12-08,-0.00383342593811975,2014-12-05,0.0012495720018605994
1210,2014-12-09,-0.00038492045616578263,2014-12-08,-0.007002963448449084
1211,2014-12-10,-0.01195967485873839,2014-12-09,0.001590051033824036
1212,2014-12-11,0.004476598467261228,2014-12-10,-0.01589233413940394
1213,2014-12-12,0.0031118830919025786,2014-12-11,0.0036539468760115046
1214,2014-12-15,-0.0007065336557136037,2014-12-12,-0.013805448048180291
1215,2014-12-16,-0.00635137838288935,2014-12-15,-0.007680695146228267
1216,2014-12-17,0.007812809027843537,2014-12-16,-0.007031711209890323
1217,2014-12-18,0.003914236788767234,2014-12-17,0.019819935823363055
1218,2014-12-19,0.006304069638331411,2014-12-18,0.020926408586870116
1219,2014-12-22,-0.00284914695111238,2014-12-19,0.004662628138762948
1220,2014-12-24,0.0006832966908822957,2014-12-23,0.00033146675092909916
1221,2014-12-25,0.00021961198664599557,2014-12-24,-0.0006576825573022527
1222,2014-12-26,0.002252712955856939,2014-12-24,-0.0006576825573022527
1223,2014-12-29,-0.010310665322031176,2014-12-26,0.0021445907971062717
1224,2014-12-30,-0.014198842939553646,2014-12-29,0.001408384489550274
1225,2015-01-05,0.004792380529804241,2015-01-02,-0.0003399636723855348
1226,2015-01-06,-0.01277020158384945,2015-01-05,-0.016481370260152506
1227,2015-01-07,0.00458526424357264,2015-01-06,-0.009663001669800386
1228,2015-01-08,0.00584149996297989,2015-01-07,0.01014683009173889
1229,2015-01-09,-0.00698721523548318,2015-01-08,0.01552730827387494
1230,2015-01-13,0.006884149331615852,2015-01-12,-0.00873355802150555
1231,2015-01-14,-0.009778394768029108,2015-01-13,-0.004208511081403077
1232,2015-01-15,0.013972068364789703,2015-01-14,-0.003532503367305706
1233,2015-01-16,0.0030452232025237613,2015-01-15,-0.010468010455462418
1234,2015-01-19,0.0007946556677835837,2015-01-16,0.013637868713922696
1235,2015-01-20,0.017259631253156993,2015-01-16,0.013637868713922696
1236,2015-01-21,-0.0016315610413599746,2015-01-20,0.0008858246668823622
1237,2015-01-22,0.0012930820449159608,2015-01-21,0.005905411895394952
1238,2015-01-23,-0.0005068801144365587,2015-01-22,0.014181710083644772
1239,2015-01-26,0.010575705819157788,2015-01-23,-0.005409607565284857
1240,2015-01-27,0.006736794904837584,2015-01-26,0.0032530731605091567
1241,2015-01-28,0.010206715424027957,2015-01-27,-0.008941009958888468
1242,2015-01-29,-0.003435204718213236,2015-01-28,-0.014849844095076614
1243,2015-01-30,-0.0064282016527528185,2015-01-29,0.009388523701739926
1244,2015-02-02,0.0012219971969353871,2015-01-30,-0.012063280583393787
1245,2015-02-03,-0.01805478498819857,2015-02-02,0.012110128918870755
1246,2015-02-04,0.0073757612761014,2015-02-03,0.013506666248240817
1247,2015-02-05,-0.004809300267964334,2015-02-04,-0.0035874082518492223
1248,2015-02-06,-0.002694349195249135,2015-02-05,0.009332290398616605
1249,2015-02-09,-0.004405817378425048,2015-02-06,-0.0033021987785392115
1250,2015-02-10,-0.0005656129237079366,2015-02-09,-0.0032773698007599883
1251,2015-02-12,0.004487318611078539,2015-02-11,-9.678050217565293e-06
1252,2015-02-13,0.0011882208398761307,2015-02-12,0.008937284502534393
1253,2015-02-16,-0.001067478026542945,2015-02-13,0.003930505281718677
1254,2015-02-17,0.002083078080826084,2015-02-13,0.003930505281718677
1255,2015-02-18,0.005257929508337256,2015-02-17,0.0018460160372351098
1256,2015-02-19,0.0015045746072057664,2015-02-18,0.0002477274495622517
1257,2015-02-20,-0.00022900873939957211,2015-02-19,-0.0008574723487555502
1258,2015-02-23,-0.0017654539244714718,2015-02-20,0.006030628118753656
1259,2015-02-24,0.007314651638737457,2015-02-23,-8.065389596501049e-05
1260,2015-02-25,-0.002744134600934034,2015-02-24,0.00302493125840253
1261,2015-02-26,0.010647800475549474,2015-02-25,-0.0006807267872223077
1262,2015-02-27,-0.0024590934479348237,2015-02-26,-0.001499553910429885
1263,2015-03-02,-0.002253358896932678,2015-02-27,-0.003022380792221835
1264,2015-03-03,-0.005042662886253213,2015-03-02,0.005776049278315654
1265,2015-03-04,-0.0007041642844076712,2015-03-03,-0.003771685083335141
1266,2015-03-05,0.005020842715224516,2015-03-04,-0.004360133952322043
1267,2015-03-06,0.008299316437118565,2015-03-05,0.0011913044085243296
1268,2015-03-09,-0.004366572713360162,2015-03-06,-0.01411288612274697
1269,2015-03-10,-0.011958089770090496,2015-03-09,0.003464799923090789
1270,2015-03-11,0.006377383776697387,2015-03-10,-0.015403518092764634
1271,2015-03-12,0.010859034649669752,2015-03-11,-0.002176345215849418
1272,2015-03-13,0.0070435606495917735,2015-03-12,0.01217479588612691
1273,2015-03-16,3.531691604163889e-05,2015-03-13,-0.005405585661480639
1274,2015-03-17,0.0005718849763163281,2015-03-16,0.012571991399161542
1275,2015-03-18,0.007044641152615716,2015-03-17,-0.0030328216165574906
1276,2015-03-19,-0.0019513594360643927,2015-03-18,0.012861538265841244
1277,2015-03-20,0.004133006176699094,2015-03-19,-0.004488477163371751
1278,2015-03-23,0.007465271932685313,2015-03-20,0.008505888435941689
1279,2015-03-24,-0.00028099895375677253,2015-03-23,-0.0016935888575912994
1280,2015-03-25,2.2750148766181866e-05,2015-03-24,-0.005912688457226256
1281,2015-03-26,-0.0068592887455324325,2015-03-25,-0.015312238943571366
1282,2015-03-27,-0.004598251769153516,2015-03-26,-0.0018398784286461911
1283,2015-03-30,0.006021673124038562,2015-03-27,0.0025489060890271364
1284,2015-03-31,-0.019672876681084195,2015-03-30,0.01072127050438243
1285,2015-04-01,-0.0049613903082894595,2015-03-31,-0.007754207370925137
1286,2015-04-02,0.00892592219224242,2015-04-01,-0.003840117359616424
1287,2015-04-03,0.007571191864550686,2015-04-02,0.003363995447673407
1288,2015-04-06,0.0053356317987904855,2015-04-02,0.003363995447673407
1289,2015-04-07,0.005195230739596379,2015-04-06,0.007627598398998847
1290,2015-04-08,0.0030467432604281974,2015-04-07,-0.0021433978699308964
1291,2015-04-09,0.004362553158162807,2015-04-08,0.0023881099489770907
1292,2015-04-10,-0.004098137210358899,2015-04-09,0.004751808922594858
1293,2015-04-13,-0.0031010537792155457,2015-04-10,0.005044225836292826
1294,2015-04-14,0.0040360435681914275,2015-04-13,-0.004567060185843852
1295,2015-04-15,0.0015742330634822554,2015-04-14,0.0017015210889081978
1296,2015-04-16,0.0011725153128101518,2015-04-15,0.004199509093272713
1297,2015-04-17,-0.007951355255017667,2015-04-16,-0.0004605836393457574
1298,2015-04-20,0.0068453020037433365,2015-04-17,-0.010178041115779468
1299,2015-04-21,0.008996725979662168,2015-04-20,0.007816187284858112
1300,2015-04-22,0.006703081020766,2015-04-21,-0.0026298157317803383
1301,2015-04-23,-0.001959181245701269,2015-04-22,0.0046180621731490845
1302,2015-04-24,-0.006078283167417209,2015-04-23,0.0027144759227410997
1303,2015-04-27,-0.004011227465197442,2015-04-24,0.0023144133212402718
1304,2015-04-28,-0.00048339931615593024,2015-04-27,-0.004893203382434375
1305,2015-04-30,-0.016500326709913082,2015-04-29,-0.0026697842849893183
1306,2015-05-01,0.0010651125100167302,2015-04-30,-0.009503595111900132
1307,2015-05-07,-0.0033307071645570785,2015-05-06,-0.005312638012487048
1308,2015-05-08,0.0032905264245692845,2015-05-07,0.003865477804138262
1309,2015-05-11,-0.0008488786199053466,2015-05-08,0.011457326354674668
1310,2015-05-12,0.0008470613922286763,2015-05-11,-0.004835589718757527
1311,2015-05-13,0.01001396817412159,2015-05-12,-0.001783277040911857
1312,2015-05-14,-0.004642535218599031,2015-05-13,-0.0005430204775696001
1313,2015-05-15,0.002018466308760569,2015-05-14,0.009840921472433761
1314,2015-05-18,0.006278881382065338,2015-05-15,0.0003109756455332846
1315,2015-05-19,0.0024648289412039226,2015-05-18,0.0037240853070805713
1316,2015-05-20,0.0010394096671972886,2015-05-19,-0.0007607002202534296
1317,2015-05-21,-0.0006228795333398374,2015-05-20,-0.000911716555974107
1318,2015-05-22,0.0027493176479094217,2015-05-21,0.0024793674155805245
1319,2015-05-25,0.0040256704575616364,2015-05-22,-0.002018461016587869
1320,2015-05-26,0.00030399175589646,2015-05-22,-0.002018461016587869
1321,2015-05-27,0.004511116937718995,2015-05-26,-0.009946707747714556
1322,2015-05-28,-0.0018852759991891954,2015-05-27,0.00871684821258345
1323,2015-05-29,0.00257826252816562,2015-05-28,-0.000697357289661471
1324,2015-06-01,0.006130247189328086,2015-05-29,-0.006257495346366326
1325,2015-06-02,-0.0029838123582232035,2015-06-01,0.0014654412550485496
1326,2015-06-03,0.0014850634280869635,2015-06-02,-0.00038372377256112866
1327,2015-06-04,-0.002519481623502351,2015-06-03,0.0016251828619897601
1328,2015-06-05,0.0030462942705329343,2015-06-04,-0.007815943855113638
1329,2015-06-08,-0.003927390539133158,2015-06-05,-0.0010787172249477894
1330,2015-06-09,-0.009695437227298931,2015-06-08,-0.006241843125472157
1331,2015-06-10,-0.003974886789479326,2015-06-09,0.0005193831611587374
1332,2015-06-11,0.009877387360257561,2015-06-10,0.011570612280139558
1333,2015-06-12,-0.00120886284014321,2015-06-11,0.0012439784638256235
1334,2015-06-15,0.00904174968977789,2015-06-12,-0.006320411425674632
1335,2015-06-16,-0.0036832366528538607,2015-06-15,-0.003304176250439328
1336,2015-06-17,-0.004276058908177172,2015-06-16,0.005771846718024332
1337,2015-06-18,-0.010041282051331701,2015-06-17,0.0014494322513807223
1338,2015-06-19,0.0010832489987917526,2015-06-18,0.00935482416968636
1339,2015-06-22,0.01259279554194137,2015-06-19,-0.0052191206536199575
1340,2015-06-23,0.012735205161988006,2015-06-22,0.004899454511834378
1341,2015-06-24,-0.001019229697591384,2015-06-23,0.0004898543235336561
1342,2015-06-25,-0.00030268343908923523,2015-06-24,-0.007096190479475073
1343,2015-06-26,-0.0025184610619405357,2015-06-25,-0.003625614933636445
1344,2015-06-29,-0.009653391469969574,2015-06-26,-0.0005374850853404611
1345,2015-06-30,0.0030296048173175105,2015-06-29,-0.019531786223991987
1346,2015-07-01,0.001886030036717612,2015-06-30,0.0009315813050760902
1347,2015-07-02,-0.0021122036862945004,2015-07-01,0.0050410846032897805
1348,2015-07-03,0.0030815337371525864,2015-07-02,-0.0006015312494896952
1349,2015-07-06,-0.0043579502279772475,2015-07-02,-0.0006015312494896952
1350,2015-07-07,0.001098512421500164,2015-07-06,-0.0025024429366375944
1351,2015-07-08,-0.02686305296238145,2015-07-07,0.005711502303829885
1352,2015-07-09,0.022279031054768916,2015-07-08,-0.014910938127012718
1353,2015-07-10,-0.0025264642973787943,2015-07-09,0.0007708713538154832
1354,2015-07-13,0.008020584628618987,2015-07-10,0.011633293581618354
1355,2015-07-14,0.0014738154520146374,2015-07-13,0.00940855087846515
1356,2015-07-15,-0.0007578321803239918,2015-07-14,0.0043958149646303735
1357,2015-07-16,0.00054100162423798,2015-07-15,-0.0007634422854417844
1358,2015-07-17,0.00020773667767937098,2015-07-16,0.00651014660467486
1359,2015-07-21,0.003788420737262488,2015-07-20,0.0006723236593875193
1360,2015-07-22,-0.0031044378854310217,2015-07-21,-0.003920043100851478
1361,2015-07-23,-0.00046493155142923737,2015-07-22,-0.001916740393361649
1362,2015-07-24,-0.0028685022995890153,2015-07-23,-0.005680748034637584
1363,2015-07-27,-0.0011755724049260508,2015-07-24,-0.010745722655626233
1364,2015-07-28,0.006950482888484544,2015-07-27,-0.005076556583170633
1365,2015-07-29,-0.006011023380961822,2015-07-28,0.010865628395508864
1366,2015-07-30,0.003531469493192052,2015-07-29,0.006621529341106935
1367,2015-07-31,0.00383728370335934,2015-07-30,0.0008780477742815762
1368,2015-08-03,0.0003845353645117733,2015-07-31,-0.0036749428901041714
1369,2015-08-04,0.002843279083095007,2015-08-03,-0.003064852387896888
1370,2015-08-05,0.006047303406162108,2015-08-04,-0.0020784216006872747
1371,2015-08-06,-0.005023411616562945,2015-08-05,0.0021811357566208223
1372,2015-08-07,0.005969944645451308,2015-08-06,-0.008182763968225593
1373,2015-08-10,0.009233487186895317,2015-08-07,-0.0024200588696552394
1374,2015-08-11,-0.009552766799544421,2015-08-10,0.011148570091793486
1375,2015-08-12,-0.011627678027461785,2015-08-11,-0.008841108180614343
1376,2015-08-13,0.009955195776641723,2015-08-12,0.0023785262311264432
1377,2015-08-14,5.3115540579184994e-05,2015-08-13,-0.0013421830738180596
1378,2015-08-17,0.0009757016072955427,2015-08-14,0.0040276202443763065
1379,2015-08-18,-0.004172319748462883,2015-08-17,0.006096564354720169
1380,2015-08-19,-0.011963331712686487,2015-08-18,-0.0024120325895603534
1381,2015-08-20,-0.007959699253181518,2015-08-19,-0.0076728115484416826
1382,2015-08-21,-0.013977221630236292,2015-08-20,-0.019685990551147725
1383,2015-08-24,-0.028014137413215456,2015-08-21,-0.031065613334499198
1384,2015-08-25,-0.020084072361130634,2015-08-24,-0.036607924373617484
1385,2015-08-26,0.026966202118430704,2015-08-25,-0.016053049085697824
1386,2015-08-27,-0.0056760480870678975,2015-08-26,0.03618209038346021
1387,2015-08-28,0.01203623078377114,2015-08-27,0.023106190746791766
1388,2015-08-31,-0.006129327074941848,2015-08-28,0.0014148295824583101
1389,2015-09-01,-0.03187167723618911,2015-08-31,-0.007323555239439061
1390,2015-09-02,0.013077612884594636,2015-09-01,-0.028546914714606797
1391,2015-09-03,-0.00964832316834785,2015-09-02,0.01687431672548989
1392,2015-09-04,-0.0283948769871748,2015-09-03,0.0001742708407901361
1393,2015-09-07,0.010503664950624936,2015-09-04,-0.013625928722960867
1394,2015-09-08,-0.02869427355512988,2015-09-04,-0.013625928722960867
1395,2015-09-09,0.0570093167049468,2015-09-08,0.02184921096077752
1396,2015-09-10,-0.00646201241439337,2015-09-09,-0.014917909578122002
1397,2015-09-11,0.005976618927153954,2015-09-10,0.00551098503316938
1398,2015-09-14,-0.02046291625548413,2015-09-11,0.004919469059652348
1399,2015-09-15,-0.0031101644104518655,2015-09-14,-0.005109384836681996
1400,2015-09-16,-0.0036489874150950063,2015-09-15,0.011758984461899491
1401,2015-09-17,0.003827433517714862,2015-09-16,0.008741083958592855
1402,2015-09-18,-0.011231963591928462,2015-09-17,-0.002571005796432768
1403,2015-09-24,-0.013007624724283628,2015-09-23,-0.0023054180087194176
1404,2015-09-25,0.014882762397498084,2015-09-24,-0.0013283310927394432
1405,2015-09-28,-0.009320569039727111,2015-09-25,-0.0023709988291293893
1406,2015-09-29,-0.024686422810613395,2015-09-28,-0.02457522515251509
1407,2015-09-30,0.01130117231757466,2015-09-29,0.0011636863690098753
1408,2015-10-01,0.013870115852462783,2015-09-30,0.017428497299160295
1409,2015-10-02,0.009151483692591889,2015-10-01,0.002172230261749286
1410,2015-10-05,0.004714593737793704,2015-10-02,0.01539724603859205
1411,2015-10-06,-0.006354930628373112,2015-10-05,0.016742358511196098
1412,2015-10-07,0.008519350109297719,2015-10-06,-0.0033775594453965274
1413,2015-10-08,-0.009254150143620743,2015-10-07,0.0068050841263207484
1414,2015-10-09,0.008596672718218956,2015-10-08,0.009739190801552278
1415,2015-10-13,-0.005476374837991016,2015-10-12,0.0008979418557364394
1416,2015-10-14,-0.011910543103420324,2015-10-13,-0.00561293230459059
1417,2015-10-15,0.016399421946675874,2015-10-14,-0.004701418296826576
1418,2015-10-16,-0.0004933818212864427,2015-10-15,0.013719221951929095
1419,2015-10-19,-0.008289157007485337,2015-10-16,0.004317387757897917
1420,2015-10-20,-0.00210400316173176,2015-10-19,0.0009499558157290977
1421,2015-10-21,0.02128172170815379,2015-10-20,-0.0011607646072285815
1422,2015-10-22,-0.0004240102025072634,2015-10-21,-0.007145435883595064
1423,2015-10-23,0.003339101316746973,2015-10-22,0.015149269397215281
1424,2015-10-26,-0.004675935430763389,2015-10-23,0.008240231183868296
1425,2015-10-27,-0.009710433973066257,2015-10-26,-0.0018795161331311983
1426,2015-10-28,0.004041022085104373,2015-10-27,-0.0013825292673715905
1427,2015-10-29,-0.005799028142360552,2015-10-28,0.011551100137967563
1428,2015-10-30,0.00839074491547187,2015-10-29,0.0005074888804872391
1429,2015-11-02,-0.007641594774821847,2015-10-30,-0.005090857692882755
1430,2015-11-04,-0.0007607788692792772,2015-11-03,0.0034053336293415892
1431,2015-11-05,0.0045703239624705905,2015-11-04,-0.003927811370664558
1432,2015-11-06,0.0037125405825406688,2015-11-05,-0.0008326672266570911
1433,2015-11-09,0.011912029076660335,2015-11-06,0.0002858350746741678
1434,2015-11-10,0.01100932442348479,2015-11-09,-0.008575943434127042
1435,2015-11-11,0.004559780371691469,2015-11-10,0.002180844999571052
1436,2015-11-12,0.002704000303835885,2015-11-11,-0.004036609435567273
1437,2015-11-13,0.0052141080368794945,2015-11-12,-0.01270095781152436
1438,2015-11-16,0.006734259690719391,2015-11-13,-0.010564194885744449
1439,2015-11-17,-0.0005620226052014399,2015-11-16,0.015385141056569074
1440,2015-11-18,-0.0062047622923678825,2015-11-17,-0.00157278462052024
1441,2015-11-19,0.0004317268039082389,2015-11-18,0.015394854770717892
1442,2015-11-20,0.004020733692901901,2015-11-19,-0.001180573496734283
1443,2015-11-24,0.0024602744340469496,2015-11-23,-0.001349579229239506
1444,2015-11-25,-0.000466326248177662,2015-11-24,0.0022644049088147433
1445,2015-11-26,0.0007245095007959446,2015-11-25,-0.00020577783495778768
1446,2015-11-27,-0.005507204584488723,2015-11-25,-0.00020577783495778768
1447,2015-11-30,-0.005534977499215832,2015-11-27,0.00061759223881519
1448,2015-12-01,0.010774253735944317,2015-11-30,-0.005040789740850982
1449,2015-12-02,-0.0009705193849429694,2015-12-01,0.009457807904444726
